Source,Content
USAToday-24.txt,"USA Today (web site) 
Monday, June 5, 2017 - 09:15 UTC -0400
John Oliver slams 'egomaniac' Trump for withdrawing from Paris Agreement
Erin Jensen, USAToday
President Trump's decision to pull out of the Paris Agreement doesn't sit well with the host.

'Last Week Tonight' host John Oliver

President Trump's decision to pull out of the Paris Agreement doesn't sit well with France, Bernie Sanders or John Oliver.

Like USA TODAY, the Last Week Tonight host fact-checked the president's speech from the White House Rose Garden in a NSFW segment Sunday night, beginning with Trump's claim his assessment that the celebration surrounding the U.S. signing the document was spurred by ""the simple reason that it put our country... at a very, very big economic disadvantage.""

""What are you talking about?"" Oliver asked, bewildered. ""They were happy because they secured a landmark victory for the future of the planet, you (bleeping) egomaniac.""

Oliver continued, combing over Trump's speech for inaccuracies, bashing the president's reasoning that the   . When POTUS stated the agreement would allow other countries to expand coal production while ""we're supposed to get rid of ours.""

Oliver told viewers, ""For the record, the agreement doesn't actually ban America from building coal plants,"" Oliver told viewers.

""It doesn't even contain the word 'coal,'"" he told his audience. ""Each country sets its own goals that it can meet however it wants, so that is wrong.""

Then, Oliver proceeded to rip apart another one of Trump's statements about the Green Climate Fund phrase by phrase. As a reminder, Trump said, ""The Green Fund would likely obligate the United States to commit potentially tens of billions of dollars, of which the United States has already handed over $1 billion. Nobody else is even close.""

""Now, to his credit,"" Oliver began,"" that is actually an impressive amount of misleading (expletive) in very few words."" The host of HBO's satirical news show roasted Trump for calling it ""The Green Fund"" and inflating the amount of money the U.S. committed which Oliver says is $3 billion.

""You can't just inflate three to potentially tens,"" Oliver reprimanded POTUS. ""I can't say that you have had potentially tens of failed marriages. I can only say you've had three because you have. You have had three failed marriages and yes, I'm very much including your current one.""

See the former Daily Show correspondent skewer 's skewering of Trump for his ""flamboyantly deceptive,"" description of the Paris Agreement in its entirety in the clip above."
USAToday-25.txt,"USA Today (web site) 
Wednesday, June 7, 2017 - 15:40 UTC -0400
Global warming unabated: Carbon dioxide tallied 2nd-largest rise on record last year
Doyle Rice, USA TODAY
Carbon dioxide is the ""greenhouse"" gas scientists say is most responsible for global warming. Last year's increase in CO2 was nearly double the average pace since measurements began in 1979

The levels of carbon dioxide in Earth's atmosphere have risen over the past several decades.

A coal-fired power plant churns out electricity in this Friday, Feb. 2, 2007, file photo in Holcomb, Kan. Carbon dioxide emissions will remain in Earth's atmosphere for hundreds of years.

As President Trump announced the U.S. withdrawal from the landmark Paris climate agreement last week, federal scientists reported 2016 tallied the second-largest rise in atmospheric carbon dioxide ever recorded.

Carbon dioxide is the ""greenhouse"" gas scientists say is most responsible for global warming. Last year's increase in CO2 was nearly double the average pace since measurements began in 1979, the National Oceanic and Atmospheric Administration said.

The gas is measured in parts per million (ppm) of Earth's atmosphere. Carbon dioxide levels were around 280 ppm prior to the Industrial Revolution in the late 1800s, when large amounts of greenhouse gases started to be emitted into the atmosphere due to human activity.

The burning of the oil, gas and coal for energy releases greenhouse gases such as carbon dioxide, methane and nitrous oxide. These gases have caused the Earth's temperature to rise over the past century to levels that cannot be explained by natural processes alone.

Today, CO2 levels measure over 400 ppm. While that may not sound like a huge increase, scientists have known for decades that even trace amounts in the atmosphere can raise temperatures around the world. Atmospheric CO2 hasn't been at this level in thousands, or perhaps millions of years.

The goal of the Paris climate agreement, which President Trump withdrew the U.S. from last week, is for nations to reduce emissions of greenhouse gases to prevent rising global temperatures.

According to NOAA, the annual rate of growth of CO2 in a given year is the difference in concentration between the end of December and the start of January. It represents the sum of all CO2 added to and removed from the atmosphere over the course of the year by human activities and natural processes.

In the 1980s and 1990s, the CO2 level increased at about 1.5 ppm each year. Last year, it rose 2.93 ppm. The highest growth rate was recorded in 2015 at 2.96 ppm, said NOAA spokesman Theo Stein.

Higher global temperatures are predicted to cause rising sea levels, more frequent heat waves and wildfires, and huge losses of ice in the Arctic and Antarctic.

""The warming effect of these chemicals we're tracking has increased by 40% since 1990,"" Steve Montzka, a NOAA scientist who co-authored the update, told Inside Climate News. ""Even though emissions are leveling off, CO2 is so long-lived that the concentration is still increasing."""
USAToday-26.txt,"USA Today (web site) 
Friday, June 2, 2017 - 08:47 UTC -0400
Global dismay mounts over Paris climate deal withdrawal
Jane Onyanga-Omara, USA TODAY
German Chancellor Angela Merkel said Friday that Trump's decision was “extremely regrettable.""

Christian Engeli, campaign manager for Greenpeace Switzerland, speaks while activists of Greenpeace protest with a sign reading 'fuel puppet', during a protest against the decision of the US government to exit the Paris climate deal, in front of U.S. Embassy in Bern, Switzerland, June 2 2017.

LONDON — Dismay continued to mount around the globe Friday, a day after President Trump announced his decision to withdraw from the Paris climate agreement.

German Chancellor Angela Merkel said the decision was “extremely regrettable - and I'm using very restrained terms here.""

""Nothing can and will stop us. We need this Paris accord to protect what we have created,"" she said Friday, according to German news agency dpa. ""To all who believe that the future of our planet is important, I say: Let us continue along the path together so that we can be successful (in protecting) our Mother Earth.""

Trump said Thursday that he is willing to work for a better deal, but France, Italy and Germany said in a joint statement that the accord cannot be re-negotiated.

""The decision made by U.S. President Trump amounts to turning their backs on the wisdom of humanity. I'm very disappointed... I am angry,"" Japanese Environment Minister Koichi Yamamoto told reporters Friday.

China and the European Union are expected to issue their first-ever joint statement Friday committing to fully implement the Paris agreement following a meeting between Chinese Premier Li Keqiang and top European officials in Brussels.

Jean-Claude Juncker, the president of the EU’s executive, said Friday that he was “deeply disappointed"" by the U.S. leader's decision. “Against what we stand for, contrary to what the world expects,” he added.

Dozens of protesters from the environmental group Greenpeace demonstrated outside the U.S. embassies in the Spanish capital Madrid and in Bern, Switzerland on Friday.

“The battle against climate change is irreversible. Resistance will be maintained because the United States is much more than just the White House and Trump,"" said Mario Rodriguez, Greenpeace’s director in Spain.

READ MORE:

Juri Ratas, the prime minister of Estonia — which will take over the rotating EU presidency this year — told the Associated Press the “very bad, very negative” decision will force the bloc to take a stronger lead on climate issues.

He said the Paris agreement “was, and still is a very important goal to achieve.”

The African Union, an alliance of 55 countries, expressed dismay at Trump’s decision. Africa contributes little to global levels of pollution but is uniquely vulnerable to climate change, according to African Business magazine and others.

In a joint statement, the African Union and the EU said they “reaffirm their strong commitment to full implementation of the Paris agreement.”

They said climate change and renewable energy will be on the agenda at a summit between the two continents in the Ivory Coast in November.

“The European Union and the African Union reaffirm their commitment to continuing to address the adverse effects of climate change on human and animal health, natural ecosystems and other social and economic impacts that threaten our developmental gains as a global community,” the statement added.

The 197-member climate agreement requires every country to establish ambitious targets to reduce greenhouse gasses. But those targets are largely voluntary, and Trump views environmental regulations as an obstacle to his goal of creating jobs and ensuring energy independence.
"
USAToday-28.txt,"USA Today (web site) 
Thursday, June 1, 2017 - 16:10 UTC -0400
Climate agreement withdrawal: 'Trump just stepped on the gas' toward catastrophe
Doyle Rice, USA TODAY
President Trump's decision to pull the U.S. out of the Paris climate agreement is a major step backward, groups say.

The burning of fossil fuels such as oil, gas and coal releases carbon dioxide and other gases into the atmosphere, causing the planet to warm to levels that cannot be explained by natural variability.

President Trump's decision to pull the U.S. out of the Paris climate agreement drew the ire of top environmental and science groups Thursday, who called it a major step backward both for the climate and the country as a leader in environmental issues.

The U.S. might as well put up a ""closed for business"" sign up across America, said Nathaniel Keohane of the Environmental Defense Fund. ""Both for symbolic and practical purposes, it would signal an American leadership retreat.""

Jake Schmidt of the Natural Resource Defense Council said that ""stepping back from such a historic agreement means we're not prepared to be leaders on the global stage.""

The 197-member Paris climate agreement requires every country to establish ambitious targets to reduce the greenhouse gasses that cause global warming. Only two countries didn't sign: Nicaragua and Syria. The U.S. is the second-leading emitter of greenhouse gas emissions behind China.

In announcing his decision to withdraw, Trump said the Paris Accord is a bad deal for the United States due to the “draconian financial and economic burdens the agreement imposes on our country.""

However, Keohane said companies looking to invest in clean energy such as solar and wind will just go to Europe or China instead, taking away jobs from the U.S. ""The losers will be American families and workers and businesses of being at the cutting edge of clean economy,"" he said.

Alden Meyer of the Union of Concerned Scientists said Trump's ""climate inaction plan is a threat to every American’s health and future prosperity,"" Meeting the Paris agreement’s temperature limitation goals would have been in the ""environmental, economic and national security interests of the United States,"" he said.

The decision makes zero sense from a public health or an economic perspective, said former EPA head Gina McCarthy. ""It's a disappointing and embarrassing day for the United States,"" she added.

The burning of fossil fuels such as oil, coal and gas releases greenhouse gases — carbon dioxide and methane — into the atmosphere, causing it to warm to levels that scientists say cannot be explained by only natural patterns.

A whopping 97% of climate scientists say evidence for man-made climate change is real and already visible.

""Americans are already feeling the impacts of climate change, including drought, heat waves, wildfires, and worsening flood risks from sea level rise and heavy rainfall,"" said Rachel Cleetus of the Union of Concerned Scientists.

In this decade alone, record-warm temperatures have occurred five times as frequently as record cold in U.S. cities, according to an analysis of data from the Weather Underground's Chris Burt. Globally, the Earth sweltered through its two years on record in 2015 and 2016.

“With our world speeding toward a climate catastrophe, Trump just stepped on the gas,” said Kieran Suckling of the Center for Biological Diversity.

Read more:

""The Paris climate treaty is climatically insignificant,"" said Patrick Michaels, a climatologist at the Cato Institute, a libertarian think tank. He said the deal would only lower global warming by an inconsequential less than four-tenths of degree by 2100, a finding the Massachusetts Institute of Technology reported.

In addition, private investments in technological innovation mean America already leads the world in reducing carbon dioxide emissions from power plants, Michaels said. ""We did that without Paris and we will continue our exemplary leadership without it,"" he said.

He said that it would only lower global warming by an inconsequential two-tenths of a degree Celsius by 2100, which was noted in a report by the Massachusetts Institute of Technology.

Fred Palmer of the free-market think tank Heartland Institute, which has received funding from oil and gas companies, said Trump will set the U.S. down a path ""where our fossil fuel resources are unleashed to power our future and drive our prosperity.""

The ""anti-fossil-fuel Paris Accord .... is a disastrous plan for working men and women and the country itself – and he pledged to discard it in the presidential campaign,"" Palmer said.

Despite federal inaction, experts say cities, states, businesses, and other countries will continue to move ahead on a clean energy path to reduce carbon pollution and fight climate change.

""In China, India and across Europe, Trump's decision to shoot himself in the foot doesn't matter,"" Schmidt of the NRDC said.

The number U.S. states actively fighting climate change already represent the 5th-largest economy in the world, David Waskow of the World Resources Institute said. Douglas Phelps, the head of Environment America, said that ""governors and mayors must step in to fill the leadership void to show the world that Americans will do our part to address the climate crisis.”

That's already happening in California, where the economy is booming partly because of clean energy, Keohane said. ""There's more clean tech investment (there) in the past few years than the other 49 states combined,"" he said.

In the long run, though, federal action is still needed, he added: ""If we're going to tackle this challenge for our kids and grandkids, we'll have to do something at the federal level sooner or later."""
USAToday-29.txt,"USA Today (web site) 
Friday, June 2, 2017 - 17:16 UTC -0400
Where CEOs stand on Trump and climate change pact
Roger Yu, USA TODAY
Withdrawal response underscores the urgency of climate change in the C-suite

President Trump shakes hands with Pruitt during a Rose Garden event where he announced that the U.S. is withdrawing from the Paris climate accord on June 1, 2017.

President Trump is quickly losing support of his closest private sector advisers on the issue of climate change as more CEOs voice their disagreement with his decision to pull the United States from the landmark Paris accord.

In USA TODAY’s queries to 18 business leaders who are members of the president’s business advisory council, only seven confirmed that they’re staying on as members of the group. a sign of how quickly the issue has become a political lightning rod. (List of seven names is at the bottom)

Two CEOs, Walt Disney CEO Bob Iger and Tesla CEO Elon Musk quit the council, citing their concerns that Trump’s withdrawal weakens global efforts to combat climate change and U.S. leadership on the issue. “As a matter of principle, I've resigned from the President's Council over the #ParisAgreement withdrawal,” Iger tweeted.

Eight members declined to or didn’t immediately return requests for comment.

Uber CEO Travis Kalanik left the council in February after Trump's temporary travel ban on people from certain countries in the Middle East stirred controversy.

In announcing his decision Thursday, Trump said the Paris agreement, signed by President Obama in 2015, is unfair and other countries have attached too many conditions to reduce the carbon emissions causing climate change. “So we're getting out, but we will start to negotiate, and we’ll see if we can make a deal that’s fair,” he said.

Business leaders’ swift affirmation of their support for the Paris accord underscores the urgency of climate change in the corner offices of corporate America. (Only one council member  – former General Electric CEO Jack Welch – has previously stated his skepticism about the validity of climate change.) But it also reflects the isolationist tendencies of Trump’s closest advisers who are firmly intent on nixing any foreign deals they consider to be against their America-first policy orientation.

Executives who support the Paris agreement, but are choosing to stay on as council members echoed a similar message – that influencing the president is easier and more effectively done within Trump’s inner circle.

“I absolutely disagree with the administration on this issue, but we have a responsibility to engage our elected officials to work constructively and advocate for policies that improve people's lives and protect our environment,"" JP Morgan CEO Jamie Dimon said in a statement.

Three other leaders -- Walmart CEO Doug McMillon, IBM CEO Ginni Rometty and Boston Consulting Group CEO Rich Lesser -- joined Dimon in staying on as council members but opposing Trump’s decision. “We think it's important for countries to work together to reduce greenhouse gas emissions,” McMillon said.

Other CEOs were more cautious. Pepsi CEO Indra Nooyi said she supports the Paris agreement, but declined to comment on whether she plans to remain as council member.

General Motors CEO Marry Barra plans to remain on the council, but declined to state her position on the Paris accord. The company said it supports efforts to curb the effects of climate change.

Contentious political issues often elicit silence among corporate titans, but it’s becoming “politically wise” to support climate change, says Charles Elson, a corporate governance professor at the University of Delaware. “And sometimes people do what’s politically expedient. But when that becomes a litmus test, I get concerned.”

Elson disagreed with the CEOs who resigned, saying the business council's aim is to advise the president on the total economic health of country. “You’re supposed to check your politics at the door,” he said. “If you didn’t feel comfortable with (Trump’s politics), you shouldn’t have gone there in the first place….In leaving, your alternative voice disappears.”

Those who've stated their intent to stay on as council members include: Dimon, Rometty, McMillion, Barra, Lesser, Welch and Cleveland Clinic CEO Toby Cosgrove."
USAToday-3.txt,"USA Today (web site) 
Tuesday, June 20, 2017 - 06:02 UTC -0400
After Paris climate change pullout, give up on Trump and Congress for now
Henry Waxman, Opinion contributor
We need to put pressure on corporations. That's where the most change can be made.

Smoke rises from a thermal power station.

The withdrawal of the United States from the Paris climate accord is one of President Trump’s most irresponsible moves yet.

But let’s not kid ourselves, it was not reasonable to expect Trump to keep us in the Paris accords — or to meet our obligations even if we stayed in. Given his short and stunningly terrible record on climate and the environment, we can reasonably conclude that this likely never will be a climate-friendly administration.

I believe it is time to accept that. At least until 2018, we will not make any real progress in reducing America’s greenhouse gas emissions through federal policy. At best, we will be able to defend existing climate, renewable energy and other environmental programs and budgets. Even that goal, while essential to holding U.S. emissions steady, will be hard enough for dedicated advocates to achieve.

It is not easy for me to say that there is no hope for Congress on climate change in the near future. After over 40 years in Washington fighting these fights every day, it pains me to see this venerable institution so thoroughly co-opted and hamstrung. But the reality is that climate change — rising temperatures, dying coral reefs, accelerating droughts and increasing human conflict — will not wait for our political institutions to right themselves. To confront the greatest common threat we have ever faced, we must go where the most change can be made.

I believe that the private sector provides the best such opportunity. After all, most U.S. emissions come from the private sector — and if policy can’t be expected to limit those emissions, something else has to.

This is not unfamiliar territory. Many companies have made real commitments and progress toward reducing emissions from their operations, cleaning up their supply change and procuring more renewable energy. The IT sector is an excellent example. In the absence of strong federal action to address climate change or expand renewable energy, Google, Facebook and Apple have all committed to source their power from 100% clean energy. These companies have either already achieved or are close to achieving those goals. Google’s carbon savings approximate the emissions of the entire city of San Francisco, and Apple has gone a step further and is encouraging its manufacturing suppliers in China and elsewhere to themselves use 100% clean energy.

The climate-friendly actions taken by the tech sector didn’t happen in a vacuum; they were the result of strong, concerted pressure by groups like Greenpeace. We have seen the same kind of pressure work in the agriculture sector, where major producers in the palm oil and soybean industries have pledged to clean up their operations after intensive consumer campaigns dented their reputations.

However, there remains a huge portion of the private sector that has done little to nothing to address its own contributions to climate change. If we are to have the greatest impact on climate in the near term, we should concentrate on those industries that are responsible for the lion’s share of emissions and are not doing their part to reduce them.

Heavy industries such as steel, chemicals, manufacturing and paper are vulnerable to reputational risk, especially because their major customers are consumer-facing: the steel they sell goes into cars sold by GM, Tesla and Ford; the aluminum into Coca-Cola and Pepsi cans; the paper into Staples and Office Depot. These industries are responsible for more than a third of global greenhouse gas emissions and are disproportionately reliant on polluting fossil fuels for their energy.

POLICING THE USA: A look at race, justice, media

The same can be said for the U.S. auto industry. According to the EPA, 27% of U.S. greenhouse gas emissions came from transportation in 2015. And while automakers agreed to tougher tailpipe emissions standards during the Obama administration, they have done an about-face since Trump took office and are now calling for those standards to be reviewed and relaxed. This kind of opportunism and hypocrisy cannot stand.

It is up to climate advocates to focus the same kind of pressure on backpedaling automakers that is normally reserved for climate-denying members of Congress.    We should not abandon crucial efforts to protect existing programs and take back the Congress in 2018, but the private sector has been able to wait out the policy process, hoping that stronger standards will not materialize. We cannot allow that waiting game to continue — we must take citizens’ demands for climate action directly to the companies that pollute. We know this kind of action can work. We just need to do it on a far greater scale, starting now.

Henry Waxman, chairman of Waxman Strategies, was a Democratic congressman from California from 1975 to 2015. He chaired the House Energy and Commerce Committee from 2009 to 2011.
"
USAToday-30.txt,"USA Today (web site) 
Thursday, June 1, 2017 - 16:00 UTC -0400
Paris climate agreement: World leaders slam Trump decision
Jessica Durando and Oren Dorell, USA TODAY
World leaders pledged Thursday to keep up the fight against global warming.

Members of the German environment organization BUND demonstrate in Berlin, on June 1, 2017. Posters read: 'Save Climate.'

World leaders on Thursday condemned President Trump's decision to pull out of the Paris climate agreement.

German Chancellor Angela Merkel said she regrets the U.S. withdrawal. Scotland's First Minister Nicola Sturgeon called the decision ""irresponsible.""

Prime Minister of Denmark Lars Rasmussen said it was a ""sad day for the world.""

The European Union's top climate change official echoed Rasmussen's sentiments, calling it ""a sad day for the global community.""

""The EU deeply regrets the unilateral decision by the Trump administration to withdraw the US from the Paris Agreement,"" European Union Climate Action and Energy Commissioner Miguel Arias Canete said in a statement.

Meanwhile, former Mexico president Vincente Fox unleashed a tweetstorm following the announcement, saying Trump has ""surrendered the hopes and future of a nation.""

The Prime Minister of Belgium Charles Michel also weighed in: ""I condemn this brutal act against #ParisAccord@realDonaldTrump Leadership means fighting climate change together. Not forsaking commitment.""

The 197-member climate agreement requires every country to establish ambitious targets to reduce greenhouse gasses. But those targets are largely voluntary, and Trump has already made clear that he views environmental regulations as an obstacle to his goal of creating jobs and ensuring energy independence.



Earlier Thursday, Russia said it supported the Paris deal. ""President (Vladimir) Putin signed this convention in Paris. Russia attaches great significance to it,"" Kremlin spokesman Dmitry Peskov said during a call with reporters, the Independent reported.

""At the same time, it goes without saying that the effectiveness of this convention is likely to be reduced without its key participants,"" he said.

Chinese Premier Li Keqiang promised to work with the EU to uphold the Paris climate accord, saying there is a ""global consensus"" and an ""international responsibility” to fight climate change, the Associated Press reported.

""China in recent years has stayed true to its commitment,” he said in Berlin, referring to the Paris climate deal. China has been actively promoting the Paris agreement and was one of the first countries to ratify it, he said."
USAToday-31.txt,"USA Today (web site) 
Thursday, June 1, 2017 - 09:41 UTC -0400
Apple, Facebook, Google CEOs urge support for Paris climate agreement
Mike Snider, USA TODAY
Apple, Facebook and Google are urging President Trump to stay in climate change accord.

Apple CEO Tim Cook, right, and PayPal founder Peter Thiel, center, listen as President-elect Donald Trump speaks during a meeting with technology industry leaders at Trump Tower in New York, Wednesday, Dec. 14, 2016. Cook is among tech CEOs urging Trump to keep the U.S. in the Paris climate accord.

Tech companies including Apple, Facebook, Google and Intel are reminding President Trump about their support for the Paris climate agreement in advance of his expected announcement Thursday on the U.S. and its continued participation.

Two dozen companies joined those tech giants in signing a letter urging Trump to keep the U.S. in the 197-member international accord, according to letter tweeted out late Wednesday night by Salesforce CEO Marc Benioff. ""Dear President Trump, as some of the largest companies in the US, we strongly urge you to keep the US in the Paris Agreement,"" he tweeted.

The letter, also signed by Gap, Inc., Hewlett Packard Enterprise, Levi Strauss & Co., and Morgan Stanley, appeared as full page newspaper advertisements last month in The New York Times, The Wall Street Journal and other newspapers.

“By expanding markets for innovative clean technologies, the agreement generates jobs and economic growth. U.S. companies are well positioned to lead in these markets. Withdrawing from the agreement will limit our access to them and could expose us to retaliatory measures,"" said the letter signed by the companies, which combined, they say, have a market cap of more than $3.2 trillion.

Some CEOs have also personally attempted to sway the president, who reportedly will announce the U.S. will pull out of the accord at 3 p.m. ET Thursday. Apple CEO Tim Cook called the White House Tuesday, Bloomberg reported.

Other initiatives include a letter signed by 282 investors, representing more than $17 trillion in assets, supporting the accord.

Tesla and SpaceX CEO Elon Musk has threatened to leave Trump's Business Advisory Council if the U.S. withdraws from the agreement. Musk made his intentions clear on Twitter saying: ""Don't know which way Paris will go, but I've done all I can to advise directly to POTUS, through others in WH & via councils, that we remain.""

Musk also joined GE CEO Jeffrey Immelt, Disney CEO Bob Iger and several other CEOs in a TV commercial, created by Citizens for Responsible Energy Solutions, released earlier this week urging U.S. commitment to the agreement. ""Stay in Paris and negotiate a better deal that creates jobs,"" the ad says."
USAToday-32.txt,"USA Today (web site) 
Thursday, June 1, 2017 - 16:49 UTC -0400
Elon Musk leaves Trump economic council over Paris exit
Marco della Cava, USA TODAY
Tesla CEO was among many corporate reactions to U.S. exiting the Paris climate agreement.

Microsoft CEO Satya Nadella on stage at Build 2017 in Seattle.

IBM CEO Ginni Rometty.

Salesforce.com Chairman and CEO Marc Benioff.

File photo taken on Feb. 3, 2017 shows President Trump talking with Tesla and SpaceX CEO Elon Musk, center, and White House chief strategist Steve Bannon during a White House meeting with business leaders.

SAN FRANCISCO — Businesses and corporate leaders were quick to react to President Trump's decision Thursday to pull the U.S. from the Paris climate agreement.

Tesla CEO Elon Musk made good on his threat to leave President Trump's CEO-stacked economic council if he turns his back on the consortium of nations pledged to fight climate change. Trump has argued that taxes and other measures imposed by such a group would hamper U.S. economic growth.

Musk tweeted that ""climate change is real. Leaving Paris is not good for America or the world.""

Musk, whose companies not only make rockets and fancy electric cars but also are pushing hard into solar electricity, had been very public about defending his decision to be a part of Trump's advisory group, arguing that having the president's ear was better than having no influence at all.

Other reactions that expressed disappointment with the president's decision include those from:

Facebook

In a post on the social networking site, CEO Mark Zuckerberg said, ""Withdrawing from the Paris climate agreement is bad for the environment, bad for the economy, and it puts our children's future at risk.

""For our part, we've committed that every new data center we build will be powered by 100% renewable energy.

""Stopping climate change is something we can only do as a global community, and we have to act together before it's too late.""

General Motors

p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 11.0px Helvetica; color: #1e497d} span.s1 {font-kerning: none}

General Motors said it is sticking by a previous assertion that combating climate change is good for business. The company said its Chevrolet Bolt electric car, the only long-range mass-market electric vehicle in the U.S., is an example of its commitment to zero-emission solutions.

“GM will not waver from our commitment to the environment and our position on climate change has not changed,” General Motors said in a statement following the president’s announcement. “International agreements aside, we remain committed to creating a better environment.”

Google

Google CEO Sundar Pichai tweeted he was ""Disappointed with today’s decision. Google will keep working hard for a cleaner, more prosperous future for all.""

The computing giant, a carbon neutral company since 2007, is on track this year to reach its goal of 100% renewable energy for global operations.

Salesforce

Customer relationship management software CEO Marc Benioff tweeted that he was ""Deeply disappointed by President's decision to withdraw from ParisAgreement. We will double our efforts to fight climate change.""

Benioff included a photo of Salesforce's official response, which notes that his company is pushing to achieve carbon-neutral cloud storage status while running 100% on renewable energy.

IBM

The computing giant posted a message on its website ""reaffirming its support"" for the Paris agreement.

""IBM has been one of industry’s earliest — and unambiguous — leaders on the subject of climate change with a commitment that goes back decades. Ten years ago, we declared that climate change was one of the most critical global environmental challenges facing the planet,"" the statement reads.

IBM CEO Ginni Rometty is on the presidential economic advisory council that Musk has just left.

Microsoft

Microsoft CEO Satya Nadella tweeted that ""We believe climate change is an urgent issue that demands global action. We remain committed to doing our part.""

Nadella linked to his company's official statement on the decision to exit the Paris agreement. It noted that Microsoft had for weeks, and along with other big companies, lobbied President Trump on the matter, urging him to keep the U.S. in the agreement.

""We believe that continued U.S. participation benefits U.S. businesses and the economy in important and multiple ways,"" wrote Microsoft president Brad Smith. ""A global framework strengthens competitiveness for American businesses. It creates new markets for innovative clean technologies, from green power to smart grids to cloud-enabled solutions."""
USAToday-34.txt,"USA Today (web site) 
Thursday, June 1, 2017 - 16:36 UTC -0400
U.S. reducing dependence on fossil fuels even without Paris climate agreement
Ledyard King, USATODAY
President Trump’s decision to opt out of Paris climate accord won't have major environmental impact.

The Brayton Point Power Station, New England's largest and one of its last coal-fired power plants, appears on a cloudy day, Wednesday in Somerset, Mass. The plant, which has been generating electricity since the 1960s along Mount Hope Bay, is shutting down permanently. It's been cited by federal regulators as one of the region's heaviest polluters.

WASHINGTON – President Trump’s decision to back out of the Paris climate accord is a blow to environmental activists, but the nation's steady, years-long reduction in greenhouse gas emissions that contribute to global warming won’t suddenly stop.

Utility companies have announced plans to fully or partially close more than a half dozen coal-fired power plants since Trump took office fewer than five months ago, taking some of the nation’s largest greenhouse gas emitters off-line.

And Wall Street fund managers and large businesses are moving away from fossil fuels due to market conditions, further contributing to increased use of cleaner energy sources. Since 2010, more than 250 coal-fired power plants have closed in the U.S. On Wednesday, Exxon Mobil shareholders voted – against the board’s recommendation – to require the company publicly report on the risks to its business posed by climate change.

Trump’s decision to withdraw from what’s officially known as the United Nations Framework Convention on Climate Change that more than 190 nations have signed on to will no doubt have some environmental reverberations. But public sentiment, market forces and corporate strategies have already pushed the United States to make significant headway battling climate change.

“The United States is making progress,” said John Coequyt, Global Climate Policy Director for the Sierra Club. “We’re moving forward. We believe the rest of the world will do the same.”

Read more:

Trump has already taken unilateral steps to roll back regulations that were designed to implement the Paris agreement, including reversing President Obama's Clean Power Plan rule that sought to lower greenhouse emissions. Trump campaigned on a promise to withdraw the U.S. from the accord, saying it would lead to higher energy prices and hurt domestic businesses from being able to compete globally.

""As president, I have one obligation and that obligation is to the American people,"" Trump said during a speech in the Rose Garden announcing the decision. ""The Paris Accord would undermine our economy, hamstring our workers, weaken our sovereignty, impose unacceptable legal risk, and put us at a permanent disadvantage to the other counties of the world.""

The international agreement, which was signed in 2015 and went into effect seven months ago, is considered a major part the environmental legacy of the Obama administration.

Michael A. Needham, chief executive officer of the conservative Heritage Action for America, applauded the president's move.

""Withdrawal from the agreement marks a critical step in unraveling former President Obama’s destructive legacy,"" Needham said. ""Not only did Obama make this agreement without approval from Congress, but in doing so he handed more control of America’s energy to foreign officials.""

Experts say pulling out of the accord will slow but hardly stop the momentum that's been building to keep a global temperature rise this century well below 2 degrees Celsius above pre-industrial levels.

Under current policy, the U.S. is still set to come “within striking distance” of meeting its 2020 goal under a prior U.N. climate change accord to reduce greenhouse gas emissions 17% below 2005 levels, according to a report by energy analysts the Rhodium Group. But the analysis said withdrawing from the accord makes it very unlikely the U.S. will meet the 26-28% target set out under the Paris deal.

“There is still time to correct course, whether at the subnational level over the next couple years or through new federal policy a little further down the road,” the Rhodium Group report said. “But with President Trump’s election, it will certainly be a tougher lift.”

The exit from the accord will allow states, such as California and New York, to play a leading role in meeting climate change targets. California, for example, has stood out with its toughest-in-the-nation vehicle emissions laws that often effectively establish auto industry standards nationwide.

California Gov. Jerry Brown said he hopes Trump's ""insane move"" to back out of the Paris accord will spur others to action.

""California will resist,"" he told reporters on a conference call after Trump's announcement. ""California (is) all in. We're on the field ready for battle and while our president may be AWOL in the battle against climate change, we're not."""
